respondent_id,has_seen_any_star_wars_film,is_star_wars_fan,seen_episode_i_the_phantom_menace,seen_episode_ii_attack_of_the_clones,seen_episode_iii_revenge_of_the_sith,seen_episode_iv_a_new_hope,seen_episode_v_the_empire_strikes_back,seen_episode_vi_return_of_the_jedi,rank_episode_i_the_phantom_menace,rank_episode_ii_attack_of_the_clones,rank_episode_iii_revenge_of_the_sith,rank_episode_iv_a_new_hope,rank_episode_v_the_empire_strikes_back,rank_episode_vi_return_of_the_jedi,opinion_han_solo,opinion_luke_skywalker,opinion_princess_leia_organa,opinion_anakin_skywalker,opinion_obi_wan_kenobi,opinion_emperor_palpatine,opinion_darth_vader,opinion_lando_calrissian,opinion_boba_fett,opinion_c_3po,opinion_r2_d2,opinion_jar_jar_binks,opinion_padme_amidala,opinion_yoda,which_character_shot_first,is_familiar_with_expanded_universe,is_expanded_universe_fan,is_star_trek_fan,gender,age,household_income,education,location_census_region,total_movies_seen,has_complete_movie_ranking,opinion_score_han_solo,opinion_score_luke_skywalker,opinion_score_princess_leia_organa,opinion_score_anakin_skywalker,opinion_score_obi_wan_kenobi,opinion_score_emperor_palpatine,opinion_score_darth_vader,opinion_score_lando_calrissian,opinion_score_boba_fett,opinion_score_c_3po,opinion_score_r2_d2,opinion_score_jar_jar_binks,opinion_score_padme_amidala,opinion_score_yoda,average_character_opinion_score,has_seen_any_star_wars_film_binary,is_star_wars_fan_binary,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan_binary,is_star_trek_fan_binary,movie_consumption_segment,fan_segment,has_demographic_info
3290804008.0,yes,yes,1,1,1,1,1,1,4.0,2.0,3.0,5.0,6.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,yes,no,yes,male,45-60,,bachelor degree,mountain,6,1,2.0,2.0,2.0,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.0,-2.0,0.0,2.0,0.6428571428571429,1,1.0,1.0,0.0,1.0,high_consumption,fan,1
3290799403.0,yes,no,0,0,0,1,0,0,1.0,2.0,3.0,4.0,5.0,6.0,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,i don't understand this question,yes,no,yes,male,45-60,"$0 - $24,999",some college or associate degree,middle atlantic,1,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0.0,1.0,0.0,1.0,low_consumption,not_fan,1
3290798641.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,45-60,"$25,000 - $49,999",some college or associate degree,mountain,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290798064.0,yes,yes,1,1,1,1,1,1,4.0,3.0,1.0,6.0,5.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,male,45-60,"$50,000 - $99,999",graduate degree,south atlantic,6,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.5,1,1.0,0.0,,1.0,high_consumption,fan,1
3290796650.0,yes,yes,1,1,0,0,1,1,2.0,4.0,5.0,6.0,3.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,very favorably,very favorably,i don't understand this question,no,,yes,female,45-60,,bachelor degree,west north central,4,1,2.0,2.0,2.0,2.0,2.0,,2.0,,0.0,2.0,2.0,2.0,2.0,2.0,1.8333333333333333,1,1.0,0.0,,1.0,medium_consumption,fan,1
3290792507.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,1.0,2.0,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,han,no,,yes,male,18-29,"$25,000 - $49,999",bachelor degree,pacific,6,1,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0714285714285714,1,1.0,0.0,,1.0,high_consumption,fan,1
3290787286.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),somewhat favorably,very favorably,unfamiliar (n/a),very favorably,very favorably,han,no,,no,female,18-29,,less than high school degree,pacific,6,1,2.0,2.0,2.0,1.0,2.0,-2.0,-1.0,0.0,,1.0,2.0,,2.0,2.0,1.0833333333333333,1,1.0,0.0,,0.0,high_consumption,fan,1
3290785928.0,yes,yes,1,1,1,1,1,1,3.0,1.0,2.0,6.0,5.0,4.0,very favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,very unfavorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,han,no,,no,male,18-29,"$0 - $24,999",bachelor degree,pacific,6,1,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,,1.0,1.0,1.0,0.0,2.0,2.0,1.0769230769230769,1,1.0,0.0,,0.0,high_consumption,fan,1
3290782952.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,45-60,"$25,000 - $49,999",high school degree,middle atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290781544.0,yes,yes,1,1,1,1,1,1,5.0,6.0,3.0,1.0,4.0,2.0,very favorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,han,no,,yes,male,30-44,"$100,000 - $149,999",bachelor degree,west north central,6,1,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,0.7142857142857143,1,1.0,0.0,,1.0,high_consumption,fan,1
3290781284.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3290781039.0,yes,yes,1,1,1,0,1,1,1.0,5.0,4.0,6.0,2.0,3.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,greedo,no,,yes,male,> 60,"$100,000 - $149,999",bachelor degree,west south central,5,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.9285714285714286,1,1.0,0.0,,1.0,high_consumption,fan,1
3290779524.0,yes,yes,1,0,0,0,1,1,3.0,4.0,5.0,6.0,2.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,greedo,no,,yes,female,45-60,"$25,000 - $49,999",bachelor degree,west south central,3,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.3571428571428572,1,1.0,0.0,,1.0,medium_consumption,fan,1
3290779140.0,yes,no,1,0,1,0,1,1,2.0,3.0,4.0,5.0,6.0,1.0,somewhat favorably,very favorably,very favorably,very favorably,,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,very favorably,han,no,,no,female,30-44,"$50,000 - $99,999",some college or associate degree,middle atlantic,4,1,1.0,2.0,2.0,2.0,,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.3076923076923077,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3290778828.0,yes,no,1,0,0,0,1,0,1.0,3.0,4.0,5.0,2.0,6.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,i don't understand this question,no,,no,female,> 60,"$50,000 - $99,999",some college or associate degree,pacific,2,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290777129.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3290773277.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,greedo,yes,yes,yes,male,30-44,"$150,000+",bachelor degree,south atlantic,6,1,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,-2.0,0.0,1.0,1.2142857142857142,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3290769012.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,"$50,000 - $99,999",some college or associate degree,west south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290767951.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3290767535.0,yes,no,0,0,0,0,1,1,4.0,3.0,5.0,6.0,2.0,1.0,somewhat favorably,somewhat favorably,very unfavorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,unfamiliar (n/a),somewhat unfavorably,somewhat unfavorably,unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),,i don't understand this question,no,,no,male,45-60,"$150,000+",graduate degree,east north central,2,1,1.0,1.0,-2.0,2.0,,,2.0,,-1.0,-1.0,,,,,0.2857142857142857,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290765210.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,yes,male,45-60,"$0 - $24,999",high school degree,middle atlantic,0,0,,,,,,,,,,,,,,,,0,,,,1.0,no_movies_seen,unknown,1
3290762924.0,yes,no,0,0,0,0,1,0,2.0,3.0,4.0,5.0,1.0,6.0,unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),somewhat unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),i don't understand this question,no,,no,female,45-60,"$50,000 - $99,999",some college or associate degree,west north central,1,1,,2.0,2.0,,,,-1.0,,,2.0,2.0,,,,1.4,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290761823.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,"$0 - $24,999",high school degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290760722.0,yes,yes,0,0,0,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,very unfavorably,unfamiliar (n/a),very favorably,i don't understand this question,no,,yes,female,45-60,,some college or associate degree,east north central,3,1,2.0,2.0,2.0,,2.0,,2.0,,,2.0,2.0,-2.0,,2.0,1.5555555555555556,1,1.0,0.0,,1.0,medium_consumption,fan,1
3290759512.0,yes,yes,0,0,1,0,1,1,5.0,4.0,3.0,6.0,1.0,2.0,very favorably,very favorably,,,very favorably,,very favorably,very favorably,,very favorably,very favorably,,,very favorably,i don't understand this question,no,,yes,female,> 60,"$25,000 - $49,999",some college or associate degree,east south central,3,1,2.0,2.0,,,2.0,,2.0,2.0,,2.0,2.0,,,2.0,2.0,1,1.0,0.0,,1.0,medium_consumption,fan,1
3290758362.0,yes,yes,1,1,1,1,1,1,5.0,3.0,6.0,4.0,2.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,very favorably,very favorably,somewhat unfavorably,very favorably,very favorably,han,yes,no,no,male,18-29,,some college or associate degree,middle atlantic,6,1,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,1.0,-1.0,2.0,2.0,-1.0,2.0,2.0,1.0714285714285714,1,1.0,1.0,0.0,0.0,high_consumption,fan,1
3290757230.0,yes,no,1,0,0,0,0,0,4.0,1.0,2.0,3.0,5.0,6.0,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),i don't understand this question,no,,no,female,18-29,"$25,000 - $49,999",high school degree,pacific,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290756394.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,no,female,45-60,"$25,000 - $49,999",bachelor degree,middle atlantic,6,1,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,-2.0,0.0,2.0,1.1428571428571428,1,1.0,0.0,,0.0,high_consumption,fan,1
3290755451.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,i don't understand this question,no,,yes,female,> 60,"$50,000 - $99,999",bachelor degree,west north central,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,0.0,,1.0,high_consumption,fan,1
3290753390.0,yes,no,1,1,1,0,1,1,5.0,3.0,4.0,6.0,2.0,1.0,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,very unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very unfavorably,unfamiliar (n/a),somewhat favorably,han,yes,yes,yes,male,45-60,"$0 - $24,999",some college or associate degree,new england,5,1,2.0,-1.0,0.0,-2.0,1.0,0.0,1.0,-1.0,-2.0,0.0,0.0,-2.0,,1.0,-0.23076923076923078,1,0.0,1.0,1.0,1.0,high_consumption,not_fan,1
3290749764.0,yes,yes,1,1,1,1,1,1,4.0,6.0,3.0,2.0,5.0,1.0,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat unfavorably,somewhat favorably,very favorably,han,yes,yes,yes,male,45-60,"$150,000+",graduate degree,middle atlantic,6,1,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3290749229.0,yes,no,0,0,0,0,1,0,2.0,3.0,4.0,5.0,1.0,6.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,male,45-60,"$0 - $24,999",some college or associate degree,east north central,1,1,2.0,2.0,2.0,2.0,2.0,,2.0,,,2.0,2.0,,,2.0,2.0,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290746853.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,somewhat favorably,,somewhat favorably,neither favorably nor unfavorably (neutral),,neither favorably nor unfavorably (neutral),very favorably,somewhat unfavorably,somewhat favorably,somewhat favorably,somewhat unfavorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),han,yes,yes,yes,female,45-60,"$0 - $24,999",bachelor degree,south atlantic,2,1,2.0,1.0,,1.0,0.0,,0.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.4166666666666667,1,0.0,1.0,1.0,1.0,low_consumption,not_fan,1
3290744027.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3290741994.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very unfavorably,very favorably,greedo,yes,yes,yes,male,30-44,,some college or associate degree,mountain,6,1,2.0,2.0,2.0,-1.0,2.0,-1.0,0.0,0.0,2.0,1.0,2.0,0.0,-2.0,2.0,0.7857142857142857,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3290741405.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,2.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very favorably,very favorably,very favorably,greedo,no,,yes,female,45-60,"$100,000 - $149,999",bachelor degree,pacific,6,1,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.3571428571428572,1,1.0,0.0,,1.0,high_consumption,fan,1
3290740448.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,3.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat favorably,very favorably,very unfavorably,very favorably,very favorably,i don't understand this question,no,,yes,female,45-60,"$150,000+",bachelor degree,mountain,6,1,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,-1.0,1.0,2.0,-2.0,2.0,2.0,0.7142857142857143,1,1.0,0.0,,1.0,high_consumption,fan,1
3290739967.0,yes,yes,1,1,1,1,1,1,2.0,3.0,4.0,5.0,6.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,han,yes,no,no,female,45-60,,high school degree,west north central,6,1,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,1,1.0,1.0,0.0,0.0,high_consumption,fan,1
3290739235.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,somewhat favorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,unfamiliar (n/a),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,female,45-60,"$150,000+",bachelor degree,south atlantic,2,1,1.0,1.0,1.0,,1.0,,-2.0,,,1.0,1.0,0.0,,1.0,0.5555555555555556,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290738262.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,"$25,000 - $49,999",high school degree,east south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290737104.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,30-44,"$0 - $24,999",some college or associate degree,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290736072.0,yes,yes,1,1,1,1,1,1,4.0,6.0,5.0,3.0,2.0,1.0,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,very favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,greedo,yes,yes,no,male,45-60,"$150,000+",bachelor degree,pacific,6,1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,-1.0,0.0,2.0,1.1428571428571428,1,1.0,1.0,1.0,0.0,high_consumption,fan,1
3290734874.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,somewhat favorably,somewhat favorably,very favorably,somewhat unfavorably,somewhat favorably,very favorably,han,no,,no,male,18-29,"$25,000 - $49,999",bachelor degree,west south central,6,1,2.0,2.0,1.0,1.0,2.0,0.0,1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1,1.0,0.0,,0.0,high_consumption,fan,1
3290733932.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,i don't understand this question,no,,no,male,45-60,"$25,000 - $49,999",bachelor degree,pacific,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3290733316.0,yes,yes,1,1,1,0,1,1,2.0,3.0,4.0,5.0,1.0,6.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,female,45-60,"$25,000 - $49,999",bachelor degree,east north central,5,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.5384615384615384,1,1.0,0.0,,1.0,high_consumption,fan,1
3290732383.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,1.0,2.0,very favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,greedo,no,,no,male,30-44,"$50,000 - $99,999",high school degree,mountain,6,1,2.0,1.0,1.0,-1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,0.0,1.0,0.5714285714285714,1,1.0,0.0,,0.0,high_consumption,fan,1
3290727763.0,yes,yes,1,1,1,1,1,1,6.0,5.0,1.0,4.0,3.0,2.0,very favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,no,male,30-44,"$100,000 - $149,999",graduate degree,east north central,6,1,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,-2.0,0.0,2.0,1.0714285714285714,1,1.0,0.0,,0.0,high_consumption,fan,1
3290726075.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,somewhat unfavorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,greedo,no,,yes,female,> 60,"$50,000 - $99,999",some college or associate degree,new england,6,1,2.0,2.0,2.0,1.0,2.0,0.0,-1.0,2.0,-1.0,2.0,2.0,0.0,1.0,2.0,1.1428571428571428,1,1.0,0.0,,1.0,high_consumption,fan,1
